,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar
17603,22,6,6,6,4,4,2,11,2,7
17604,22,12,13,12,7,5,2,10,3,7
17605,22,5,9,7,7,3,8,8,4,8
17606,22,3,4,4,3,2,5,10,3,6
17607,22,6,8,6,6,4,5,11,3,6
17608,22,4,9,5,6,6,7,6,6,8
17609,22,11,14,12,8,7,8,9,3,6
17610,22,6,9,6,6,5,4,10,2,6
17611,22,4,7,6,5,3,7,8,5,8
17612,22,5,7,5,5,5,6,10,4,6
17613,22,7,11,10,8,15,10,8,5,6
17614,22,7,9,7,5,3,3,9,3,7
17615,22,5,6,5,4,4,2,11,2,7
17616,22,5,9,7,7,11,9,7,5,8
17617,22,6,6,6,4,4,3,11,2,7
17618,22,5,10,7,8,4,5,8,5,8
17619,22,4,4,5,3,3,6,11,3,8
17620,22,4,4,5,3,3,4,11,3,7
17621,22,9,11,9,6,5,5,8,2,5
17622,22,8,14,8,8,6,4,8,1,6
17623,22,6,6,6,4,4,1,12,3,7
17624,22,6,9,6,7,7,4,9,2,7
17625,22,4,9,6,6,3,6,8,4,8
17626,22,4,2,6,4,4,9,11,2,7
17627,22,4,5,7,4,4,7,11,3,8
17628,22,3,1,4,2,2,8,11,2,7
17629,22,7,9,8,4,4,4,8,2,5
17630,22,4,9,6,6,6,11,10,2,8
17631,22,2,0,3,1,1,8,8,4,8
17632,22,8,8,8,6,6,3,11,2,6
17633,22,4,3,5,2,2,4,11,3,7
17634,22,5,9,8,6,6,7,10,2,8
17635,22,4,8,7,6,6,7,11,2,8
17636,22,4,8,6,6,4,7,10,2,8
17637,22,3,4,5,3,3,7,11,2,8
17638,22,4,3,6,5,3,7,8,4,8
17639,22,6,5,8,5,9,8,7,5,9
17640,22,5,7,5,5,5,5,9,3,6
17641,22,7,11,10,8,15,10,5,5,4
17642,22,1,0,1,0,0,7,8,3,8
17643,22,12,13,11,7,5,8,11,3,6
17644,22,4,5,7,4,4,5,11,3,8
17645,22,5,8,7,6,4,3,11,3,8
17646,22,6,10,9,8,14,9,7,5,8
17647,22,5,10,7,8,6,8,8,4,8
17648,22,6,9,6,7,5,4,10,3,5
17649,22,4,6,6,4,4,10,11,3,8
17650,22,3,4,4,2,2,5,11,2,6
17651,22,9,13,9,7,5,5,9,2,6
17652,22,4,4,6,3,3,7,11,3,8
17653,22,2,3,4,2,2,9,11,3,8
17654,22,5,10,8,8,8,8,11,2,8
17655,22,5,7,7,5,3,6,8,5,8
17656,22,6,11,9,8,8,7,9,5,7
17657,22,4,4,5,2,3,4,11,3,6
17658,22,8,11,8,6,5,8,8,4,6
17659,22,5,11,7,8,9,8,7,6,8
17660,22,5,8,5,6,4,7,10,4,6
17661,22,7,7,7,5,6,4,11,2,6
17662,22,4,7,6,5,5,7,9,6,8
17663,22,9,11,8,8,7,5,10,4,5
17664,22,8,8,8,6,5,4,11,3,6
17665,22,3,1,5,1,2,6,11,3,8
17666,22,5,7,7,6,9,6,8,6,8
17667,22,7,7,7,5,6,5,10,3,5
17668,22,9,12,8,6,4,1,8,4,7
17669,22,6,9,8,7,7,8,4,6,5
17670,22,5,10,7,8,4,6,8,4,8
17671,22,9,12,9,6,5,2,10,3,6
17672,22,6,7,6,5,5,5,11,3,6
17673,22,3,8,5,6,4,9,10,2,8
17674,22,9,9,9,7,8,4,11,2,6
17675,22,5,4,6,3,3,4,11,3,6
17676,22,4,5,6,3,4,6,11,2,8
17677,22,6,10,10,8,8,7,11,2,8
17678,22,3,4,4,3,3,6,10,5,6
17679,22,7,9,7,7,6,2,11,2,7
17680,22,9,11,9,9,7,7,11,4,4
17681,22,3,3,4,2,2,4,11,3,7
17682,22,4,5,6,7,4,7,8,5,8
17683,22,2,1,2,2,1,7,8,4,8
17684,22,7,8,7,6,6,4,12,3,6
17685,22,4,2,6,3,3,7,11,3,8
17686,22,4,9,6,7,10,9,7,5,6
17687,22,5,5,8,8,4,5,8,5,8
17688,22,6,10,9,8,7,5,8,4,8
17689,22,5,10,8,7,7,4,11,2,8
17690,22,2,4,4,2,2,8,10,2,8
17691,22,5,11,8,8,13,8,5,6,9
17692,22,6,9,9,7,6,8,8,4,8
17693,23,5,11,6,8,4,8,7,4,8
17694,23,7,10,9,8,8,7,6,3,10
17695,23,3,3,4,4,1,7,7,6,8
17696,23,5,10,7,8,6,8,7,3,9
17697,23,3,8,4,5,1,7,7,4,8
17698,23,7,11,8,6,4,8,8,2,8
17699,23,3,9,5,7,4,8,7,3,7
17700,23,4,5,8,4,3,7,7,1,7
17701,23,4,10,7,8,7,7,7,2,7
17702,23,6,11,9,8,5,7,7,1,7
17703,23,2,3,3,1,1,9,6,2,9
17704,23,5,10,6,7,2,7,7,5,8
17705,23,6,10,9,7,4,8,6,1,8
17706,23,5,7,8,5,4,7,7,1,8
17707,23,8,12,8,6,4,3,10,4,4
17708,23,7,11,11,8,7,4,8,2,4
17709,23,4,4,6,3,3,7,6,1,7
17710,23,2,2,4,3,2,8,7,3,8
17711,23,5,9,6,6,1,7,7,5,8
17712,23,3,7,4,5,4,6,6,3,7
17713,23,5,11,8,8,4,8,8,1,8
17714,23,3,9,4,6,1,7,7,4,8
17715,23,4,8,4,6,3,7,7,4,8
17716,23,4,6,7,4,3,9,7,2,9
17717,23,3,5,5,3,2,5,9,2,6
17718,23,3,7,4,4,1,7,7,4,8
17719,23,4,5,5,7,2,7,7,5,8
17720,23,5,7,7,6,7,9,7,2,8
17721,23,6,10,7,5,3,5,8,2,6
17722,23,5,8,7,6,5,8,6,3,9
17723,23,5,11,7,8,5,4,8,1,5
17724,23,3,9,5,7,4,7,7,3,8
17725,23,3,3,4,4,1,7,7,4,8
17726,23,4,10,5,7,5,8,7,3,8
17727,23,1,0,1,0,0,7,7,3,8
17728,23,4,5,5,7,2,7,7,5,8
17729,23,2,7,3,4,1,7,7,4,8
17730,23,4,9,7,6,4,7,7,0,7
17731,23,1,0,1,0,0,8,7,3,7
17732,23,6,11,9,8,6,4,9,1,5
17733,23,6,10,9,8,6,7,7,0,7
17734,23,3,7,5,5,2,10,5,2,10
17735,23,7,10,10,8,5,5,8,2,6
17736,23,6,10,7,5,3,5,9,2,6
17737,23,3,6,4,4,1,7,7,4,8
17738,23,1,1,2,1,0,8,7,3,8
17739,23,4,8,6,6,4,8,8,3,8
17740,23,9,14,8,8,4,9,6,3,9
17741,23,4,8,7,6,4,4,8,2,5
17742,23,3,4,6,3,2,7,7,1,7
17743,23,1,0,1,0,0,8,7,3,8
17744,23,3,1,4,3,2,7,8,3,6
17745,23,1,1,2,2,1,7,7,3,8
17746,23,5,10,7,8,4,10,7,1,10
17747,23,4,6,5,8,2,7,7,5,8
17748,23,4,9,5,6,1,7,7,5,8
17749,23,7,15,8,8,5,11,7,2,9
17750,23,3,7,5,5,3,8,8,3,8
17751,23,4,10,6,8,6,7,7,2,8
17752,23,4,2,5,4,3,7,7,3,7
17753,23,2,7,3,4,1,7,7,4,8
17754,23,3,6,4,4,3,8,7,3,8
17755,23,3,5,4,5,4,6,7,2,8
17756,23,4,8,5,5,1,7,7,4,8
17757,23,6,8,8,6,6,7,7,2,9
17758,23,2,1,2,1,0,8,7,4,8
17759,23,3,5,6,3,3,8,6,1,8
17760,23,3,9,4,6,1,7,7,4,8
17761,23,7,15,8,8,5,10,5,3,9
17762,23,3,4,5,3,2,8,7,4,9
17763,23,3,7,5,5,4,7,7,3,8
17764,23,7,10,7,5,4,6,9,3,6
17765,23,4,10,5,7,2,7,7,4,8
17766,23,3,5,4,4,3,8,7,3,8
17767,23,9,11,8,6,3,7,7,2,8
17768,23,3,3,5,2,2,9,7,2,8
17769,23,4,9,5,6,5,7,6,3,8
17770,23,5,10,8,8,6,10,7,3,9
17771,23,3,5,6,3,3,7,7,1,8
17772,23,4,8,5,6,3,5,8,1,6
17773,23,7,13,8,7,5,8,7,2,7
17774,23,4,6,5,5,5,8,8,2,7
17775,23,5,5,6,8,2,7,7,5,8
17776,23,3,5,5,4,2,7,8,1,7
17777,23,3,5,6,3,2,5,8,2,6
17778,23,5,11,6,6,3,4,9,3,5
17779,23,5,9,8,6,4,10,6,2,9
17780,23,4,7,5,5,4,8,7,3,8
17781,23,4,11,6,8,6,8,8,2,8
17782,23,4,10,6,8,4,7,7,4,7
17783,23,3,7,4,4,1,7,7,4,8
17784,23,4,5,6,4,3,7,7,1,7
17785,23,7,10,10,8,6,9,6,1,9
17786,23,3,6,5,5,5,9,6,2,6
17787,23,5,11,9,9,7,6,8,2,7
17788,23,5,11,8,8,4,5,8,2,6
17789,23,4,5,7,3,3,6,8,1,7
17790,23,3,9,4,6,1,7,7,4,8
17791,23,8,15,8,9,4,8,8,2,7
17792,23,4,5,5,7,2,7,7,4,8
17793,23,4,6,5,5,5,7,8,2,7
17794,23,4,9,5,6,1,7,7,4,8
17795,23,3,4,5,3,2,7,7,1,7
17796,23,2,1,2,1,0,8,7,4,8
17797,23,5,10,6,7,1,7,7,5,8
17798,23,4,7,5,6,6,9,8,2,8
17799,23,4,9,5,6,1,7,7,5,8
17800,23,4,9,6,7,6,9,7,2,8
17801,23,2,1,4,3,2,7,8,3,7
17802,23,6,11,8,9,7,8,6,3,9
17803,23,8,11,7,6,3,7,7,2,7
17804,23,3,7,5,5,4,7,7,2,8
17805,23,3,7,4,4,1,7,7,4,8
17806,23,5,11,6,8,2,7,7,5,8
17807,23,4,8,5,6,1,7,7,4,8
17808,23,3,7,4,4,1,7,7,4,8
17809,23,7,13,6,7,3,8,7,2,8
17810,23,4,6,6,4,4,7,7,2,8
17811,23,5,11,6,8,2,7,7,5,8
17812,23,5,8,8,6,4,6,8,1,7
17813,23,2,4,4,2,2,7,7,1,7
17814,23,4,4,4,6,1,7,7,4,8
17815,23,3,6,5,4,3,8,7,4,8
17816,23,3,5,6,4,3,6,7,1,7
17817,23,2,4,4,3,2,7,8,1,7
17818,23,3,4,4,5,1,7,7,4,8
17819,23,3,5,5,3,2,8,7,3,9
17820,23,4,9,6,7,5,8,7,3,8
17821,23,3,4,6,3,3,7,7,1,7
17822,23,4,9,5,7,3,7,7,4,8
17823,23,6,10,6,6,3,7,7,2,7
17824,23,3,7,4,5,2,7,7,4,8
17825,23,4,11,6,8,6,6,7,2,7
17826,23,2,6,3,4,2,7,7,4,7
17827,23,6,10,9,8,5,7,8,1,8
17828,23,5,9,8,7,6,6,8,3,6
17829,23,6,10,10,8,5,9,6,1,9
17830,23,3,5,5,3,2,7,7,1,8
17831,23,7,11,10,9,5,7,7,1,7
17832,23,4,10,5,7,1,7,7,5,8
17833,23,3,8,5,6,4,7,7,3,7
17834,23,5,6,6,8,2,7,7,5,8
17835,23,3,8,5,6,3,5,8,2,6
17836,23,5,8,6,7,6,7,7,2,7
17837,23,3,7,4,5,2,8,7,4,8
17838,23,3,5,5,3,2,8,7,1,7
17839,23,3,6,5,4,4,7,8,3,8
17840,23,3,8,4,5,1,7,7,4,8
17841,23,3,5,4,4,4,5,8,2,8
17842,23,2,3,3,2,1,7,7,3,8
17843,23,5,11,8,8,7,7,7,3,8
17844,23,2,3,3,2,1,7,7,3,7
17845,23,6,9,6,4,3,10,7,2,9
17846,23,6,11,7,6,4,7,8,2,6
17847,23,3,9,4,6,1,7,7,4,8
17848,23,3,7,5,5,2,9,7,1,8
17849,23,3,6,5,4,3,8,7,3,8
17850,23,3,6,6,4,4,9,8,3,7
17851,23,3,7,4,5,2,7,7,4,8
17852,23,3,4,4,3,2,7,7,3,7
17853,23,4,8,5,6,3,8,7,4,8
17854,23,3,9,5,6,4,7,7,3,8
17855,23,5,7,8,5,4,11,5,2,10
17856,23,6,9,7,8,8,8,6,1,8
17857,23,7,10,7,6,4,9,6,2,9
17858,23,10,13,9,7,4,6,7,2,6
17859,23,3,9,5,7,4,8,7,3,8
17860,23,6,13,7,7,4,9,7,2,8
17861,23,9,13,9,7,5,4,9,3,5
17862,23,4,6,6,4,2,7,7,2,7
17863,23,4,6,6,4,3,7,7,1,7
17864,23,7,9,7,5,3,8,7,2,8
17865,23,4,7,5,6,5,7,8,2,8
17866,23,4,11,5,8,2,7,7,4,8
17867,23,7,15,8,8,5,6,8,2,6
17868,23,1,0,1,0,0,7,7,3,8
17869,23,4,6,7,4,3,7,7,2,7
17870,23,9,15,8,8,4,9,7,2,9
17871,23,3,6,4,4,2,7,7,4,8
17872,23,3,4,5,3,2,5,8,2,5
17873,23,4,7,7,5,3,10,6,1,9
17874,23,5,11,6,6,4,6,9,2,6
17875,23,5,11,8,8,6,8,7,3,8
17876,23,4,9,7,7,5,8,7,3,8
17877,23,5,10,8,7,5,4,7,1,5
17878,23,2,2,3,3,2,8,7,3,8
17879,23,4,5,8,4,3,8,7,1,8
17880,23,2,3,3,2,1,7,7,1,7
17881,23,4,9,5,6,1,7,7,5,8
17882,23,4,5,5,7,2,7,7,5,8
17883,23,3,1,5,3,2,8,7,4,8
17884,23,6,9,8,7,7,7,6,3,9
17885,23,2,1,3,2,2,8,7,3,8
17886,23,2,5,4,4,2,7,7,3,8
17887,23,3,7,5,5,4,7,7,3,9
17888,23,5,8,6,7,7,6,8,2,7
17889,23,3,5,4,3,2,7,7,3,7
17890,23,3,5,6,4,3,9,7,1,8
17891,23,3,9,6,7,5,7,6,2,7
17892,23,3,7,4,4,1,7,7,4,8
17893,23,4,9,5,6,3,8,7,4,7
17894,23,4,9,6,7,4,8,7,4,9
17895,23,4,9,4,7,3,7,7,4,8
17896,23,4,8,4,6,3,7,7,4,8
17897,23,3,7,4,4,1,7,7,4,8
17898,23,5,9,8,7,4,8,7,1,8
17899,23,2,4,4,3,2,10,7,1,8
17900,23,1,0,1,0,0,7,7,3,7
17901,23,4,6,6,6,5,6,7,2,8
17902,23,1,0,1,0,0,7,7,3,8
17903,23,6,11,6,6,3,11,7,3,10
17904,23,4,10,6,7,6,7,7,2,7
17905,23,2,5,4,3,2,7,7,3,8
17906,23,4,10,7,8,4,10,6,2,9
17907,23,5,5,6,8,2,7,7,5,8
17908,23,6,10,9,7,5,7,7,0,8
17909,23,6,10,9,8,4,5,8,2,5
17910,23,3,9,4,7,3,7,7,4,8
17911,23,4,9,5,6,1,7,7,4,8
17912,23,1,0,1,0,0,8,7,3,7
17913,23,4,6,6,4,5,8,6,3,9
17914,23,5,10,7,7,6,7,6,3,9
17915,23,10,12,9,7,4,8,7,2,8
17916,23,4,11,6,8,4,8,7,4,7
17917,23,4,8,6,6,4,7,7,3,8
17918,23,7,14,7,8,4,6,8,2,7
17919,23,2,3,3,2,2,8,7,3,8
17920,23,3,6,5,4,3,7,7,4,7
17921,23,6,8,8,7,8,8,8,2,8
17922,23,3,4,4,3,2,7,7,3,8
17923,23,5,8,8,6,5,10,6,1,10
17924,23,4,9,6,7,5,8,6,3,9
17925,23,2,4,4,3,2,7,7,3,8
17926,23,3,7,4,5,2,7,7,4,8
17927,23,3,4,4,5,1,7,7,4,8
17928,23,4,9,6,7,6,9,7,3,8
17929,23,3,8,5,6,3,8,7,4,8
17930,23,4,9,6,7,6,7,8,2,7
17931,23,4,4,5,6,1,7,7,4,8
17932,23,4,2,6,4,3,7,7,3,8
17933,23,8,13,7,7,4,8,8,2,8
17934,23,2,3,3,4,1,7,7,4,8
17935,23,3,4,6,3,2,7,7,1,8
17936,23,1,0,1,0,0,8,7,3,8
17937,23,2,3,3,2,2,7,7,3,8
17938,23,9,14,9,8,5,3,10,3,5
17939,23,9,12,8,6,4,7,7,2,8
17940,23,3,6,4,4,1,7,7,4,8
17941,23,4,7,5,5,4,8,6,2,9
17942,23,5,11,8,8,5,11,7,1,11
17943,23,5,10,8,8,4,8,7,4,9
17944,23,3,7,4,5,3,8,7,2,9
17945,23,5,10,7,7,6,8,7,3,8
17946,23,3,6,4,4,1,7,7,4,8
17947,23,3,4,5,3,2,7,7,4,8
17948,23,3,10,5,7,4,7,7,3,7
17949,23,5,7,7,5,6,8,6,2,8
17950,23,4,6,6,4,4,9,8,3,7
17951,23,2,1,3,3,2,7,7,3,8
17952,23,3,3,5,2,2,5,8,2,6
17953,23,3,4,4,6,1,7,7,4,8
17954,23,3,6,5,4,4,7,7,3,8
17955,23,3,11,4,8,4,7,7,4,8
17956,23,4,4,5,5,1,7,7,4,8
17957,23,7,10,10,8,5,10,7,2,9
17958,23,5,9,5,5,2,11,6,3,10
17959,23,8,11,11,9,7,6,8,1,6
17960,23,2,8,4,6,3,7,7,4,8
17961,23,3,7,5,5,2,6,9,1,7
17962,23,7,10,7,5,3,5,8,3,5
17963,23,3,7,5,5,3,8,7,4,9
17964,23,3,4,4,3,2,7,7,3,8
17965,23,6,10,9,8,5,3,9,2,5
17966,23,1,0,2,0,0,7,7,4,8
17967,23,3,10,4,7,1,7,7,4,8
17968,23,5,9,8,6,4,5,8,2,6
17969,23,2,1,2,1,0,8,7,4,8
17970,23,5,11,8,8,4,10,7,2,9
17971,23,6,9,9,7,4,10,5,2,9
17972,23,6,9,10,7,4,8,8,1,8
17973,23,3,7,5,6,5,9,7,2,7
17974,23,3,9,4,6,1,7,7,4,8
17975,23,4,10,7,7,4,9,7,0,8
17976,23,4,11,5,8,4,7,7,4,8
17977,23,3,6,5,4,3,7,7,3,8
17978,23,5,6,7,4,3,7,8,1,7
17979,23,3,2,4,3,2,8,7,3,8
17980,23,5,8,8,6,4,6,8,1,7
17981,23,4,10,7,8,6,6,8,2,7
17982,23,5,9,8,6,4,6,8,1,7
17983,23,3,2,4,3,2,7,7,3,8
17984,23,2,2,3,3,2,8,7,3,7
17985,23,4,9,6,7,5,8,5,3,9
17986,23,11,14,10,8,4,8,7,2,8
17987,23,4,4,5,6,1,7,7,5,8
17988,23,3,8,4,5,1,7,7,4,8
17989,23,4,6,6,4,3,8,7,2,8
17990,23,4,9,6,7,4,8,7,4,7
17991,23,3,1,4,2,2,7,7,4,8
17992,23,4,5,7,4,3,5,8,2,5
17993,23,3,8,4,5,1,7,7,4,8
17994,23,4,8,5,6,4,8,7,3,7
17995,23,4,7,6,5,3,7,8,1,7
17996,23,4,5,5,4,4,7,7,2,7
17997,23,6,12,7,7,4,8,7,2,7
17998,23,2,1,3,3,2,8,7,3,8
17999,23,5,9,8,7,4,8,8,1,8
18000,23,3,7,5,5,2,9,7,1,8
18001,23,2,3,4,2,1,9,6,2,8
18002,23,5,7,6,5,5,7,8,3,8
18003,23,3,5,4,3,2,7,7,3,7
18004,23,6,8,9,6,4,6,8,2,7
18005,23,2,3,3,2,1,5,8,2,6
18006,23,2,7,4,5,2,7,7,4,8
18007,23,3,6,4,4,3,7,8,3,8
18008,23,4,8,5,6,3,7,7,4,8
18009,23,5,8,7,6,3,9,6,2,9
18010,23,4,9,6,6,4,7,7,3,6
18011,23,2,7,4,5,4,7,6,2,9
18012,23,3,5,5,4,3,7,7,3,8
18013,23,5,5,6,8,2,7,7,5,8
18014,23,3,2,4,4,2,7,7,3,8
18015,23,4,6,6,4,3,7,7,1,7
18016,23,4,10,7,7,4,7,8,4,6
18017,23,6,8,9,6,4,6,8,2,6
18018,23,3,6,5,4,3,8,7,3,8
18019,23,4,10,5,7,2,7,7,5,8
18020,23,2,3,4,2,2,7,7,3,8
18021,23,3,5,4,6,1,7,7,4,8
18022,23,2,7,3,4,1,7,7,4,8
18023,23,3,4,5,3,2,9,6,1,8
18024,23,4,8,6,7,6,9,8,2,8
18025,23,3,5,4,3,2,7,7,3,8
18026,23,4,9,6,6,5,7,7,3,8
18027,23,5,10,6,7,2,7,7,5,8
18028,23,3,1,4,2,2,8,7,3,8
18029,23,3,6,4,4,2,7,7,4,8
18030,23,5,9,6,6,5,7,6,3,9
18031,23,7,9,6,5,3,6,8,2,6
18032,23,7,15,8,8,5,11,7,2,9
18033,23,2,3,3,2,2,7,8,3,7
18034,23,3,1,4,2,2,7,7,3,8
18035,23,3,7,4,5,2,7,7,4,8
18036,23,2,2,3,3,2,8,7,3,9
18037,23,3,5,4,3,2,8,7,3,9
18038,23,3,1,4,2,2,8,7,4,8
18039,23,5,11,8,8,4,11,5,2,10
18040,23,2,3,3,1,1,8,7,3,8
18041,23,3,4,5,3,2,7,8,1,7
18042,23,3,7,4,5,2,7,7,4,8
18043,23,3,3,5,2,2,7,8,1,7
18044,23,2,6,4,4,3,8,8,3,8
18045,23,10,12,9,6,4,10,6,3,9
18046,23,5,9,8,6,5,7,7,0,7
18047,23,3,9,4,7,3,8,7,4,8
18048,23,4,10,5,7,2,7,7,5,8
18049,23,4,6,5,6,5,7,8,2,7
18050,23,3,3,5,2,2,6,8,2,6
18051,23,4,7,6,5,3,6,8,1,7
18052,23,2,2,4,3,2,8,7,3,8
18053,23,4,10,7,7,4,9,7,0,8
18054,23,4,11,5,8,2,7,7,4,8
18055,23,4,6,5,5,5,7,9,2,7
18056,23,2,2,4,3,2,8,7,3,8
18057,23,9,13,10,7,5,7,7,2,7
18058,23,5,10,7,8,4,7,7,1,7
18059,23,4,7,6,5,3,5,8,1,6
18060,23,2,1,2,1,0,7,7,4,8
18061,23,5,10,8,8,5,7,7,4,8
18062,23,3,4,4,6,1,7,7,4,8
18063,23,4,6,7,4,4,7,7,1,8
18064,23,7,15,7,8,4,10,7,2,10
18065,23,5,5,6,7,2,7,7,5,8
18066,23,2,3,4,2,2,9,7,2,8
18067,23,3,5,6,4,3,8,7,1,8
18068,23,4,10,6,8,4,7,8,3,6
18069,23,3,7,4,5,2,7,7,4,8
18070,23,4,9,6,7,5,8,7,3,9
18071,23,2,3,3,2,1,7,8,1,7
18072,23,2,1,2,1,0,7,7,4,8
18073,23,3,5,5,5,4,8,8,2,8
18074,23,4,4,5,6,1,7,7,5,8
18075,23,3,8,5,6,4,7,7,3,8
18076,23,11,13,10,8,5,6,8,2,7
18077,23,3,6,5,4,3,8,7,4,8
18078,23,3,5,4,4,4,8,8,2,7
18079,23,3,7,4,5,2,7,7,4,8
18080,23,5,11,7,8,4,5,8,2,5
18081,23,4,10,5,7,2,7,7,5,8
18082,23,4,8,5,7,6,7,8,1,7
18083,23,3,4,4,5,1,7,7,4,8
18084,23,4,8,7,6,3,7,7,1,7
18085,23,5,7,7,5,3,8,8,1,7
18086,23,3,5,5,4,2,9,6,1,9
18087,23,6,9,8,8,9,7,7,2,8
18088,23,5,9,8,7,4,5,8,2,6
18089,23,4,7,5,5,1,7,7,6,8
18090,23,10,15,11,8,6,7,8,2,7
18091,23,3,7,5,5,4,8,7,3,8
18092,23,7,13,8,7,5,9,6,3,8
18093,23,5,8,8,6,4,9,7,1,9
18094,23,4,9,4,6,1,7,7,4,8
18095,23,2,2,3,3,2,7,7,3,8
18096,23,4,9,7,7,6,8,7,3,7
18097,23,8,13,9,7,5,6,8,2,6
18098,23,3,2,4,3,2,7,7,3,7
18099,23,2,2,4,4,2,7,7,3,8
18100,23,7,10,10,8,6,4,8,2,5
18101,23,5,10,6,8,4,7,7,4,8
18102,23,4,5,6,4,3,7,7,1,7
18103,23,6,12,6,6,4,7,8,2,7
18104,23,4,9,7,7,3,7,7,1,7
18105,23,5,5,6,7,2,7,7,5,8
18106,23,2,3,3,2,2,8,7,3,8
18107,23,3,9,4,7,3,7,7,4,8
18108,23,1,3,2,1,1,7,7,3,8
18109,23,7,11,11,8,5,6,8,1,6
18110,23,5,11,7,8,7,8,7,3,9
18111,23,2,1,3,1,1,7,7,4,7
18112,23,4,8,7,6,3,8,6,1,8
18113,23,3,2,5,3,2,8,7,3,8
18114,23,6,9,8,8,8,8,7,2,8
18115,23,7,10,8,6,4,5,9,3,6
18116,23,2,3,3,4,1,7,7,4,8
18117,23,4,11,6,8,5,7,7,3,7
18118,23,3,7,4,4,1,7,7,4,8
18119,23,4,5,7,4,3,6,8,1,7
18120,23,4,7,6,5,5,7,8,2,8
18121,23,3,7,4,5,2,7,7,4,8
18122,23,1,3,2,1,1,8,7,3,8
18123,23,4,9,5,4,3,9,6,2,9
18124,23,3,4,5,3,2,7,7,1,8
18125,23,2,1,3,3,2,7,8,3,7
18126,23,4,8,7,6,6,8,7,2,8
18127,23,4,11,6,8,4,7,8,3,6
18128,23,4,9,6,6,4,4,8,1,5
18129,23,5,9,7,8,8,8,7,2,6
18130,23,3,3,4,4,1,7,7,4,8
18131,23,3,4,4,3,2,7,7,3,8
18132,23,5,8,7,7,7,9,8,3,8
18133,23,4,5,6,3,3,7,7,1,7
18134,23,1,1,2,1,0,7,7,4,7
18135,23,5,10,7,8,6,8,5,3,9
18136,23,6,10,9,8,4,8,7,1,8
18137,23,4,9,6,7,3,6,8,1,7
18138,23,5,5,6,7,2,7,7,5,8
18139,23,1,0,1,0,0,7,7,3,8
18140,23,4,10,5,7,2,7,7,5,8
18141,23,2,2,4,3,2,8,7,3,8
18142,23,3,7,5,5,3,5,8,1,6
18143,23,3,5,5,3,2,10,7,1,9
18144,23,6,11,9,9,6,7,7,0,7
18145,23,6,11,9,8,4,4,9,3,5
18146,23,3,8,5,6,5,9,7,2,8
18147,23,1,0,2,0,0,7,7,4,8
18148,23,3,9,4,6,1,7,7,4,8
18149,23,8,13,9,7,5,6,8,2,6
18150,23,5,9,8,7,7,6,7,3,6
18151,23,6,9,9,7,5,6,8,1,6
18152,23,2,3,3,1,1,8,7,2,8
18153,23,2,3,4,2,1,6,8,1,7
18154,23,3,4,4,3,2,8,7,3,8
18155,23,2,2,4,3,2,8,7,3,8
18156,23,2,1,2,1,0,7,7,4,8
18157,23,4,9,7,7,5,7,7,3,8
18158,23,4,6,5,4,3,7,8,1,7
18159,23,2,3,4,2,1,7,7,1,8
18160,23,7,13,7,7,4,7,7,2,8
18161,23,4,8,6,6,3,5,8,2,6
18162,23,4,6,5,4,4,7,6,3,8
18163,23,9,13,8,8,4,6,7,3,6
18164,23,4,8,5,6,4,7,7,3,8
18165,23,3,8,4,6,1,7,7,4,8
18166,23,7,10,10,8,6,4,9,2,5
18167,23,4,10,7,8,4,9,7,0,8
18168,23,7,10,10,8,5,6,7,1,7
18169,23,6,8,8,6,6,7,6,3,8
18170,23,2,6,3,4,2,7,7,4,8
18171,23,5,8,7,6,5,8,5,3,9
18172,23,4,10,6,8,6,6,7,2,8
18173,23,2,5,3,3,2,7,7,3,8
18174,23,9,14,10,8,5,5,9,3,6
18175,23,8,12,8,6,4,10,6,3,10
18176,23,5,11,8,8,7,7,7,3,8
18177,23,4,8,6,6,3,9,7,1,8
18178,23,4,10,5,7,1,7,7,5,8
18179,23,3,4,5,3,2,9,6,1,9
18180,23,5,9,7,8,8,7,8,2,9
18181,23,9,14,10,8,5,3,9,4,5
18182,23,3,3,4,4,1,7,7,4,8
18183,23,7,10,10,8,6,7,8,0,7
18184,23,3,6,5,4,3,6,8,1,6
18185,23,5,8,7,6,3,9,7,2,8
18186,23,4,4,6,3,3,7,7,1,8
18187,23,4,9,6,6,4,7,6,3,8
18188,23,3,6,5,4,3,8,7,4,7
18189,23,3,4,5,2,2,7,8,1,7
18190,23,3,6,4,4,1,7,7,4,8
18191,23,5,10,6,8,4,7,7,4,8
18192,23,4,8,6,6,4,8,7,3,7
18193,23,5,5,6,8,2,7,7,5,8
18194,23,3,6,4,5,4,7,8,2,7
18195,23,3,2,5,4,3,8,7,3,8
18196,23,7,9,8,5,4,8,7,3,8
18197,23,2,1,2,1,0,8,7,4,8
18198,23,4,8,6,6,4,7,8,3,7
18199,23,5,9,8,7,4,8,7,1,8
18200,23,7,11,10,8,5,10,7,2,10
18201,23,1,0,1,0,0,8,7,3,7
18202,23,3,4,6,3,2,9,6,2,9
18203,23,2,3,3,4,1,7,7,4,8
18204,23,4,9,7,6,4,11,6,1,10
18205,23,8,13,8,7,5,7,6,2,7
18206,23,4,9,6,7,5,8,8,3,7
18207,23,2,7,3,5,3,7,7,3,8
18208,23,11,15,10,8,5,11,6,3,11
